,Datetime,Tweet Id,Text,Username
472,2022-04-10 11:02:57+00:00,1513110277964939267,"In the midst of the Ukraine war, Russia's economic isolation and political repression at home, how secure is Vladimir Putin's hold on power? Longtime @AP Russia and Eastern Europe expert @jdaniszewski explores that question in this news analysis.",AP
473,2022-04-10 10:51:26+00:00,1513107380602650625,The ouster of Prime Minister Imran Khan in a parliamentary no-confidence vote has set Pakistan on an uncertain political path. Khan is calling on supporters to take to the streets in protest while the political opposition is preparing for his replacement.,AP
474,2022-04-10 09:25:55+00:00,1513085861319090180,The Israeli military says Palestinians set fire to a West Bank shrine revered by Jews as Israeli forces continued to operate in the occupied territory. The developments come after a spate of deadly attacks by Palestinians in Israel.,AP
475,2022-04-10 08:55:08+00:00,1513078113529479168,"Poland's government has issued warnings about Russian provocations and disinformation, hoping to prevent the Kremlin from causing discord during Russia's invasion of Ukraine.",AP
476,2022-04-10 07:51:43+00:00,1513062156060741633,"In a late-night video address to Ukrainians, President Volodymyr Zelenskyy says Russia is targeting all of Europe with its aggression, and that stopping the invasion of Ukraine is essential for the security of all democracies.",AP
477,2022-04-10 06:16:17+00:00,1513038137873903623,"BREAKING: Polls have opened across France for the first round of the country's presidential election, where up to 48 million eligible voters will be choosing one of 12 candidates. President Emmanuel Macron is seeking a second five-year term.",AP
478,2022-04-10 05:49:03+00:00,1513031282858643456,"Australia’s prime minister has called for a May 21 election that will be fought on issues including Chinese economic coercion, climate change and the COVID-19 pandemic.",AP
479,2022-04-10 03:07:36+00:00,1512990651587117056,"Updates on Russia's war on Ukraine: Shelling by Russian forces of Ukraine’s port of Mariupol has collapsed several humanitarian corridors. It was unclear how many people remained trapped in the city, which had a prewar population of 430,000.",AP
480,2022-04-10 00:47:06+00:00,1512955294091038724,"AP Video: In an AP interview, Ukrainian President Volodymyr Zelenskyy said he is confident Ukrainians would accept peace despite the horrors they have witnessed during the more than six-week-long war following Russia's invasion.",AP
481,2022-04-10 00:28:24+00:00,1512950588434178049,"Scottie Scheffler shook off cold, windy conditions to hold a three-shot lead over Cameron Smith at the Masters. Sungjae Im was the only other player within five shots. Tiger Woods wound up with his worst score ever at the Masters, a 78.",AP
482,2022-04-09 23:48:45+00:00,1512940611602628617,"@AP No arrests have been made in the killings of Thomas Hawk, 75; his wife, Evelyn, 75; and their grandson, Luke, 17, Grantville Police said. Investigators said that as many as 40 guns were also stolen.",AP
483,2022-04-09 23:47:13+00:00,1512940226578112514,"Police are searching for at least one suspect in connection with the killing of the owner of a gun range in Georgia and his wife and grandson, authorities said.",AP
484,2022-04-09 23:35:35+00:00,1512937297242640389,"The French presidential election seemed like a shoo-in for incumbent Emmanuel Macron, but is turning into a nail-biting clash of visions, with far-right nationalist Marine Le Pen surging as Sunday's vote approaches. @johnleicester
 reports:",AP
485,2022-04-09 21:59:37+00:00,1512913148503855112,"@AP It’s unclear whether Lizelle Herrera is accused of having an abortion or whether she helped someone else get an abortion. Herrera remained jailed on a $500,000 bond in Rio Grande City.",AP
486,2022-04-09 21:59:02+00:00,1512912999794855937,"A 26-year-old woman has been charged with murder in Texas after authorities said she caused ""the death of an individual by self-induced abortion"" in a state that has the most restrictive abortion laws in the U.S.",AP
487,2022-04-09 21:45:02+00:00,1512909477430890505,"New US Department of Justice guidelines seek to end discrimination in employment, health care, social services and even drug courts against people who take medications to help them end an opioid addiction. @ClaudiaLauer @geoffmulvihill",AP
488,2022-04-09 21:29:34+00:00,1512905586354044936,"An @AP reporter hears accounts of survivors in Bucha, Ukraine, after Russian military retreat.
""I was born in World War II,"" Galyna Cheredynachenko said. “If you tell me the Nazis did this, I’d understand. I don’t understand how the Russians can do this.”",AP
489,2022-04-09 20:21:27+00:00,1512888440962097164,"@AP Anticipating his loss, Khan called on his supporters to stage rallies nationwide on Sunday.",AP
490,2022-04-09 20:20:35+00:00,1512888222598119427,@AP The combined opposition that spans the political spectrum from the left to the radically religious will form the new government. The head of the Pakistani Muslim League will take over as prime minister.,AP
491,2022-04-09 20:19:48+00:00,1512888028875964416,"BREAKING: Pakistan’s political opposition has ousted the country’s embattled prime minister in a no confidence vote, which they won after several of Imran Khan’s allies and a key coalition party deserted him.",AP
492,2022-04-09 20:05:17+00:00,1512884374445961221,Riley Briones Jr. is 25 years into a life sentence for his role in a deadly robbery when he was 17. His attorneys say the former gang member is a different man now and deserves to walk free. Prosecutors disagree.,AP
493,2022-04-09 19:46:45+00:00,1512879711596261382,"@AP Zelenskyy displayed palpable resignation when asked whether the supplies of weapons and other gear that Ukraine has received from the U.S. and other Western nations was enough to turn the tide of the war. ""Not yet. Of course it’s not enough.""",AP
494,2022-04-09 19:37:14+00:00,1512877314417336329,"@AP ""No one wants to negotiate with a person or people who tortured this nation,"" Zelenskyy said, inside the presidential complex ringed by towering sandbags and heavily armed troops. But ""we don’t want to lose opportunities... for a diplomatic solution.""",AP
495,2022-04-09 19:19:02+00:00,1512872734619021317,"AP Interview: Ukrainian President Volodymyr Zelenskyy said he is committed to pressing for peace despite Russian attacks on civilians amid invasion. ""We have to fight, but fight for life. You can’t fight for dust when there is nothing and no people.""",AP
496,2022-04-09 19:01:54+00:00,1512868425147813890,"Walking through the Ukrainian town of Bucha, @AP spoke with two dozen witnesses of the Russian occupation. Almost every one said they saw a body, sometimes several.

The question that survivors, investigators and the world would like to answer is why.",AP
497,2022-04-09 18:45:05+00:00,1512864191555813382,"Jack White surprised fans by marrying musician Olivia Jean during his Detroit show. The Detroit-born singer, songwriter and producer invited Jean onstage and proposed during the song ‘Hotel Yorba.' They reemerged for an encore and wed onstage.",AP
498,2022-04-09 18:34:37+00:00,1512861556622643210,"People trying to kick opioid addiction say there is a stigma against medication-based treatment that creates discrimination from health care providers, employers and others. @geoffmulvihill @ClaudiaLauer",AP
499,2022-04-09 18:15:27+00:00,1512856732879527947,"Jurors acquitted two men accused of planning to kidnap Michigan's governor, and were unable to reach a verdict for two other defendants. Some say the outcome is a win for freedom. Others say it shows that political violence often goes unpunished.",AP
500,2022-04-09 18:02:54+00:00,1512853575801745424,"Jennifer Lopez has an engagement ring on her finger, and Ben Affleck may be the one who put it there. “So, I have a really exciting and special story to share,” a giggling Lopez said in a video posted on her Twitter feed.",AP
501,2022-04-09 17:35:45+00:00,1512846740881354753,"Fast cars, flashy clothes and bags of cash. Business Email Compromise scammers flaunt wealth on social media as the costliest type of cybercrime sees rapid growth.",AP
502,2022-04-09 17:22:24+00:00,1512843382875377668,"Pittsburgh Steelers quarterback Dwayne Haskins was killed when he was hit by a dump truck while he was walking on a South Florida highway. Haskins was pronounced dead at the scene, police said.",AP
503,2022-04-09 17:03:40+00:00,1512838670591700998,"An Arizona man sentenced to life in prison for a robbery turned deadly is seeking to join a wave of reprieve for juvenile lifers, made possible by a 2012 Supreme Court decision.",AP
504,2022-04-09 16:32:17+00:00,1512830772373245963,"When she narrowly lost her bid to become Georgia governor in 2018, Stacey Abrams announced plans to sue over the way the elections were managed. More than three years later, as she makes another run at the governor’s mansion, the lawsuit is going to trial.",AP
505,2022-04-09 16:19:56+00:00,1512827664930848774,"Pittsburgh Steelers quarterback Dwayne Haskins, 24, has died in an auto accident in Florida.",AP
506,2022-04-09 16:01:17+00:00,1512822967905959939,Activists in South Florida sprang into action after West Point cadets on spring break were sickened by fentanyl-laced cocaine at a house party. They blitzed beaches and warned spring breakers of a surge in drugs cut with the dangerous synthetic opioid.,AP
507,2022-04-09 15:16:59+00:00,1512811819974500355,"A powerful earthquake hit eastern Turkey but no casualties or serious damage were immediately reported, the country's disaster service said.",AP
508,2022-04-09 14:58:18+00:00,1512807121255030784,BREAKING: British Prime Minister Boris Johnson has traveled to Ukraine to meet with President Volodymyr Zelenskyy in a show of solidarity. The two leaders are meeting in Kyiv as Johnson sets out a new package of financial and military aid.,AP
509,2022-04-09 14:33:36+00:00,1512800901362331649,“The scammers are extremely well organized and law enforcement is not.” Costliest type of cybercrime siphons billions from the economy as authorities struggle to keep up. And it’s not ransomware.,AP
510,2022-04-09 14:02:57+00:00,1512793189895311366,"A decade after New Hampshire stopped a traveling medical technician who had been stealing drugs and infecting patients with hepatitis C, the Legislature might eliminate a registration system aimed at preventing similar misconduct.",AP
511,2022-04-09 13:40:22+00:00,1512787507708051457,"This story is part of an ongoing investigation from the @AP and @frontlinepbs that includes War Crimes Watch Ukraine, an ongoing interactive project that's been verifying and documenting evidence of potential war crimes.",AP
512,2022-04-09 13:30:16+00:00,1512784966316445703,"Mayor Anatoliy Fedoruk said the count of dead civilians was 320 as of Wednesday. Most died from gunshots, and some corpses with their hands tied were “dumped like firewood” into mass graves.",AP
513,2022-04-09 13:20:10+00:00,1512782424652005381,"The images from this town an hour’s drive from Kyiv — of bodies burned, bodies with hands bound, bodies strewn near bicycles and flattened cars — have seared themselves into global consciousness like no other.",AP
514,2022-04-09 13:10:14+00:00,1512779924893020161,"The residents of Bucha offer theories. Some believe the Russians weren’t ready for an extended fight or had especially undisciplined fighters among them.

“They needed to kill someone,” one survivor says. “And killing civilians is very easy.”",AP
515,2022-04-09 13:01:08+00:00,1512777634991820804,"Walking through the Ukrainian town of Bucha, @AP spoke with two dozen witnesses of the Russian occupation. Almost every one said they saw a body, sometimes several.

The question that survivors, investigators and the world would like to answer is why.",AP
516,2022-04-09 12:45:29+00:00,1512773696058007553,Iranian President Ebrahim Raisi says the country will continue nuclear development activities as talks to revive Tehran’s nuclear deal with world powers remain stalled.,AP
517,2022-04-09 12:16:46+00:00,1512766468722733058,U.S. intelligence officials think Russian President Vladimir Putin may use the Biden administration’s support for Ukraine as a pretext to order a new interference campaign in American politics. That's according to a new assessment told to @AP by sources.,AP
518,2022-04-09 11:45:04+00:00,1512758488564441091,"Virus update: 
• Shanghai to start easing lockdown after more mass testing.
• Outbreaks give taste of living with the virus in the U.S.
• Omicron variant called BA.2 is now dominant in at least 68 countries.

Follow all @AP coverage:",AP
519,2022-04-09 11:08:49+00:00,1512749369338044416,China’s largest city of Shanghai says it will soon begin lifting lockdown in communities that report no positive cases within 14 days after another round of COVID-19 testing.,AP
520,2022-04-09 10:07:23+00:00,1512733907854237700,"Malaysian authorities say two European divers have been rescued by fishermen but a third, a 14-year-old Dutch, had died, four days after they disappeared off a southern Malaysian island and drifted some 70 nautical miles.",AP
521,2022-04-09 10:01:06+00:00,1512732326660300800,"Hong Kong’s former No. 2 official John Lee has formally declared his candidacy for the upcoming leadership election, entering the race for chief executive viewed by many as Beijing’s preferred candidate.",AP
522,2022-04-09 09:42:01+00:00,1512727523611889672,A photo of Russian Orthodox Church Patriarch Kirill releasing a bird to celebrate the Annunciation preceding the celebration of Orthodox Easter is among some of the most compelling images from around the world made or published by @AP in the past week.,AP
523,2022-04-09 09:16:04+00:00,1512720993449660418,"Israeli troops have raided the West Bank hometown of a Palestinian who carried out a deadly shooting in Tel Aviv, sparking a gunbattle that left at least one Palestinian militant dead, Palestinian officials say.",AP
524,2022-04-09 08:52:53+00:00,1512715158442975234,Japan and the Philippines have agreed to start talks toward a possible defense agreement that would allow closer cooperation between their militaries amid regional tensions with China and Russia’s invasion of Ukraine.,AP
525,2022-04-09 08:23:38+00:00,1512707798261501953,"Ukrainian President Volodymyr Zelenskyy says he wants a tough global response to Russia after its forces fired a missile at a crowded train station, killing at least 52 people.",AP
526,2022-04-09 05:51:05+00:00,1512669407188766722,"Pakistan's embattled prime minister faces a tough no-confidence vote introduced by his political opposition, which says it has the numbers to defeat him.",AP
527,2022-04-09 05:31:21+00:00,1512664443389460480,"A gunman accused of shooting and seriously wounding Lady Gaga’s dog walker and stealing her two French bulldogs was mistakenly released from jail due to a “clerical error"" and is being sought, authorities say.",AP
528,2022-04-09 05:12:37+00:00,1512659726705872899,"Malaysian authorities say two Europeans who disappeared during a dive last week have been rescued by fishermen. The search operation is now focused on finding a 14-year-old Dutch teen, who is the only one still missing.",AP
529,2022-04-09 03:10:40+00:00,1512629039407718405,A series of deaths at a hospital for elderly patients in Shanghai is underscoring the dangerous consequences of China’s stubborn pursuit of a zero-COVID approach amid an escalating outbreak in the city of 26 million people.,AP
530,2022-04-09 01:20:39+00:00,1512601352752541696,"@AP The cable news network reported that Trump Jr.'s text made ""specific reference to filing lawsuits and advocating recounts to prevent certain swing states from certifying their results.""",AP
531,2022-04-09 01:20:21+00:00,1512601276990824454,"Donald Trump Jr. texted White House chief of staff Mark Meadows two days after the 2020 presidential election with strategies for overturning the result if Trump's father lost, CNN has reported.",AP
532,2022-04-08 23:35:02+00:00,1512574772797968390,"@AP Modeled after a Texas statute, the Idaho law would allow people who would have been relatives to sue an abortion provider for a minimum of $20,000 in damages within four years after the abortion.",AP
533,2022-04-08 23:33:52+00:00,1512574476021637122,BREAKING: The Idaho Supreme Court has temporarily blocked a new state law that would ban abortions after about six weeks of pregnancy and allow the law to be enforced through lawsuits.,AP
534,2022-04-08 23:23:02+00:00,1512571750260879363,Walmart and Kohl’s are paying a combined $5.5 million in settlements after the Federal Trade Commission said the retailers falsely marketed dozens of rayon sheets and other home textile products as made of environmentally friendly bamboo.,AP
535,2022-04-08 23:18:09+00:00,1512570522386771969,The United Nations urged donor nations on Friday to provide $80 million to remove a million barrels of crude oil from a tanker moored off the coast of war-torn Yemen since 1988 that could explode or leak causing a major environmental disaster.,AP
536,2022-04-08 23:13:10+00:00,1512569267614539776,"The State Department says it is unable to compile a complete accounting of gifts presented to former President Donald Trump and other U.S. officials by foreign governments during Trump's final year in office, citing missing data from the White House.",AP
537,2022-04-08 22:58:30+00:00,1512565578183098372,"""In my family, it took just one generation to go from segregation to the Supreme Court of the United States.""

Judge Ketanji Brown Jackson's speech at the White House went to the heart of both the triumphs and struggles of Black Americans in her lifetime.",AP
538,2022-04-08 22:14:05+00:00,1512554398978875401,"Ukrainian authorities say at least 52 people died when a missile hit a train station where thousands had gathered, and dozens more were injured in an attack on a crowd of mostly women and children attempting to flee.

 (",AP
539,2022-04-08 21:53:14+00:00,1512549152634417158,Native Americans whose ancestors were forced out of the Southeast almost 200 years ago are back for a festival in Alabama with a name that sums up its purpose: “We have come back.”,AP
540,2022-04-08 21:37:41+00:00,1512545238002372624,"Tesla will build a vehicle dedicated for use as a robotaxi, and it will start making three new vehicles next year, CEO Elon Musk told fans at a party celebrating the opening of a Texas factory.",AP
541,2022-04-08 21:27:22+00:00,1512542644077015040,"As Russia’s military buildup near Ukraine accelerated, military planners at NATO began preparing to dispatch scores of fighter jets and surveillance aircraft into the skies nearby. More than 100 aircraft can be working aloft on any given day.",AP
542,2022-04-08 21:15:03+00:00,1512539541730738181,"A highly contagious coronavirus mutant known as BA.2 is now dominant in at least 68 countries, including the U.S. Here's what's known about what some scientists call ""stealth omicron,"" because it can be harder to detect.",AP
543,2022-04-08 20:47:09+00:00,1512532521203994624,"Jurors acquitted two men and deadlocked on two others accused of plotting to abduct Michigan Gov. Gretchen Whitmer in 2020.

Here’s a breakdown of the charges they faced.",AP
544,2022-04-08 20:30:57+00:00,1512528446664159234,"@AP ""I accept and respect the Academy’s decision,"" Will Smith said in response to the 10-year ban. He pre-emptively resigned from the academy last week, calling his actions ""shocking, painful, and inexcusable.""",AP
545,2022-04-08 20:27:24+00:00,1512527553449406467,"Donald Trump’s company can keep running a public golf course in the Bronx, a judge ruled, saying New York City offered a baseless rationale for canceling the Trump Organization's contract after the insurrection at the U.S. Capitol.",AP
546,2022-04-08 20:09:02+00:00,1512522930042937353,"@AP State law also allows lethal injection, but South Carolina has been unable to obtain the proper drugs, prompting the General Assembly to pass a law allowing firing squad executions. South Carolina has not put an inmate to death in nearly 11 years.",AP
547,2022-04-08 20:08:36+00:00,1512522820189925382,A South Carolina inmate set to die either by a firing squad or electric chair is asking the state Supreme Court to halt his execution until judges can determine if either method is cruel and unusual punishment. Richard Bernard Moore is set to die April 29.,AP
548,2022-04-08 19:51:23+00:00,1512518490158252040,BREAKING: Alabama Gov. Kay Ivey enacted a sweeping law that bans gender-affirming medication for transgender youth and includes criminal penalties for doctors who prescribe it.,AP
549,2022-04-08 19:35:20+00:00,1512514447327256579,"The U.S. is getting a glimpse of what it’s like to experience COVID-19 outbreaks during this new phase of the virus. Cabinet members, House Speaker Nancy Pelosi, Broadway actors and the governors of New Jersey and Connecticut have all tested positive.",AP
550,2022-04-08 19:14:52+00:00,1512509298588495874,"BREAKING: Will Smith has been banned for 10 years from attending the Oscars or any other academy event, following his slap of Chris Rock at the Academy Awards.",AP
551,2022-04-08 19:13:30+00:00,1512508953212731409,"Transgender youth and their parents feel both scared and angry about Republican-led legislative measures in several states aimed at trans youth.

""My child is not a political tool,"" one parent said.",AP
552,2022-04-08 18:52:04+00:00,1512503559249711121,"Those doctors' memories are all they have from a day they wish they could forget after Russian soldiers purged the evidence from their phones when they fled Mariupol.

""I had photos, I had everything, but we were strongly told to delete all of this.""",AP
553,2022-04-08 18:51:34+00:00,1512503435677032450,"Their testimony, along with AP reporting and footage from the scene and interviews with munitions experts who analyzed the size of the shell crater, directly contradicts Russian claims that there was no airstrike.",AP
554,2022-04-08 18:51:34+00:00,1512503434234183695,Three doctors and a paramedic spoke with the @AP to share new details from an airstrike of a Ukrainian maternity hospital in the city of Mariupol to counter recent Russian misinformation. The attack killed a pregnant woman and her unborn child.,AP
555,2022-04-08 18:43:04+00:00,1512501295621578758,The second-in-command of Louisiana State Police has been placed on leave while an investigation continues into the wiping of his cellphone data during an investigation into the death of Black motorist Ronald Greene.,AP
556,2022-04-08 18:35:06+00:00,1512499291037872130,"Defense attorneys said FBI undercover agents and informants tricked and cajoled the men into agreeing to a conspiracy. 

Prosecutors countered with evidence that the men discussed abducting Whitmer before the FBI sting began.",AP
557,2022-04-08 18:32:05+00:00,1512498533122904071,"Daniel Harris and Brandon Caserta were acquitted. The jurors could not agree on verdicts for Barry Croft Jr. or Adam Fox, whom prosecutors described as a ringleader of an anti-government group.",AP
558,2022-04-08 18:25:15+00:00,1512496812514590731,BREAKING: Jurors acquitted two defendants of conspiracy to kidnap Michigan Gov. Gretchen Whitmer in 2020 but couldn't agree on a verdict for two others.,AP
559,2022-04-08 18:14:31+00:00,1512494112183885824,"Watch as SpaceX launches three businessmen, paying $55 million each, and their astronaut escort to the International Space Station in its first private charter flight to the orbiting lab.",AP
560,2022-04-08 17:44:30+00:00,1512486556090646530,"Tearfully embracing a history-making moment for the nation, Judge Ketanji Brown Jackson said her confirmation as the first Black woman to the Supreme Court showed the progress of America: “We’ve made it — all of us.”",AP
561,2022-04-08 17:02:58+00:00,1512476104342315008,"President Joe Biden, Vice President Kamala Harris and Judge Ketanji Brown Jackson applaud as they arrive to a White House event celebrating Jackson’s Supreme Court confirmation.",AP
562,2022-04-08 15:59:30+00:00,1512460131300265994,"Roger Ng, a former Goldman Sachs banker, has been convicted on bribery and other corruption charges accusing him of participating in a $4.5 billion scheme to ransack the Malaysian state investment fund known as 1MDB.",AP
563,2022-04-08 15:35:19+00:00,1512454047277764611,"SpaceX launched three rich businessmen and their astronaut chaperone to the International Space Station for more than a week’s stay, as NASA joins Russia in hosting guests at the world’s most expensive tourist destination.",AP
564,2022-04-08 15:29:52+00:00,1512452676134580226,"Jurors say they've reached decisions on some charges and are deadlocked on others in the trial of four men accused of conspiring to kidnap Michigan Gov. Gretchen Whitmer.

The judge told them to keep working.",AP
565,2022-04-08 15:01:57+00:00,1512445651342270467,Tennis great Boris Becker could face a jail sentence after being found guilty of illicitly moving thousands of dollars from a bank account after he was declared bankrupt.,AP
566,2022-04-08 14:42:12+00:00,1512440680416784388,Officials say a suspect arrested in connection with Sunday’s mass shooting near the California state Capitol would likely still be in prison if not for corrections officials’ use of sentencing credits authorized by voters in 2016.,AP
567,2022-04-08 14:02:19+00:00,1512430644554616838,"Ad: Get ""Jill,"" an @AP biography about the personal and political life of the First Lady — available now for preorder:",AP
568,2022-04-08 13:51:26+00:00,1512427903346225153,"""There's nothing left, just ruins.""

The acting director of Mariupol's maternity hospital that was hit by a Russian airstrike on March 9 recalls the horror she felt that day.",AP
569,2022-04-08 13:42:58+00:00,1512425771566092293,"Boston Mayor Michelle Wu is facing a raft of challenges, including making good on campaign promises like creating a fare-free public transit system and blunting high housing costs. Wu has also grappled with protests outside her home and racist taunts.",AP
570,2022-04-08 13:11:46+00:00,1512417922966241288,"The testimony of three Ukrainian doctors, along with @AP  reporting and footage from the scene and interviews with munitions experts, directly contradicts Russia's false claims about an airstrike on a maternity hospital in the besieged city of Mariupol.",AP
571,2022-04-08 12:39:03+00:00,1512409687634890753,Judge Ketanji Brown Jackson will join a Supreme Court that is both more diverse than ever and more conservative than it has been since the 1930s.,AP
572,2022-04-08 12:31:07+00:00,1512407690177576967,British rapper Dizzee Rascal was sentenced to a curfew and a restraining order for assaulting his former fiancée. The musician was convicted last month of headbutting Cassandra Jones at a home in south London in June.,AP
573,2022-04-08 11:45:07+00:00,1512396113839591428,"Virus update: 
• Experts say U.S. suspension of COVID aid will prolong pandemic.
• 3 Shanghai officials sacked over virus response.
• Germany may need to reintroduce masks this fall. 
• Pelosi positive for COVID-19, was near Biden.

More @AP coverage:",AP
574,2022-04-08 10:38:31+00:00,1512379354441035779,Russia’s defense ministry denied attacking the station but Ukraine's President Volodymyr Zelenskyy insisted it was Russians who carried it out.,AP
575,2022-04-08 10:14:11+00:00,1512373230157418496,"Nearly a dozen people have been rescued after a power outage left them stranded on a ride at Universal Studios Hollywood, authorities say.",AP
576,2022-04-08 09:52:08+00:00,1512367683530014720,An Australian man has been sentenced to five and a half years in jail for killing a Singaporean man and injuring his wife by hurling a wine bottle from a seventh-floor apartment to a dinner party two floors below.,AP
577,2022-04-08 09:12:27+00:00,1512357694090485761,A regional governor says thousands of people were at Kramatorsk train station at the time of the strike after authorities urged people to leave the region in anticipation of further Russian attacks.,AP
578,2022-04-08 08:56:08+00:00,1512353589116682242,BREAKING: Ukraine says over 30 people killed after an attack on a packed train station used to evacuate those fleeing country's east.,AP
579,2022-04-08 08:29:40+00:00,1512346928239022081,"BREAKING: The European Union is imposing sanctions on two adult daughters of Russian President Vladimir Putin as part of a new package of measures targeting Russia for its invasion of Ukraine, according to two EU officials.",AP
580,2022-04-08 08:25:13+00:00,1512345809974702083,"Three local officials in Shanghai have been sacked over a slack response to the COVID-19 outbreak in China's largest city, where residents are complaining of harsh lockdown conditions leading to shortages of food and basic necessities.",AP
581,2022-04-08 07:56:21+00:00,1512338543858929664,Israeli security forces say they have killed a Palestinian man who opened fire into a crowded bar in central Tel Aviv and killed two people.,AP
582,2022-04-08 06:13:49+00:00,1512312742274904065,North Korea is demolishing a South Korean-owned hotel at a North Korean resort that was one of the last symbols of inter-Korean engagement. Seoul officials called for the North to stop the “unilateral” destruction.,AP
583,2022-04-08 05:36:38+00:00,1512303381544681474,"Ukrainian leaders are predicting more gruesome discoveries in the days ahead after retreating Russian forces left behind crushed buildings, streets strewn with destroyed cars and mounting civilian casualties that drew condemnation from across the globe.",AP
584,2022-04-08 04:42:24+00:00,1512289734458028032,PHOTO GALLERY: A photo of  Boys silhouetted against the sky at sunset as they run along a ridge is among some of the most compelling images from North America made or published by @AP in the past week.,AP
585,2022-04-08 04:30:58+00:00,1512286858117529604,The fight for Spirit Airlines is heating up again. Spirit says that it will talk to JetBlue about JetBlue's $3.6 billion bid to buy Spirit and combine the two airlines. JetBlue is trying to torpedo an earlier bid for Spirit by Frontier Airlines.,AP
586,2022-04-08 03:19:18+00:00,1512268823780544516,"Malaysian authorities resume search for 3 European divers, including 2 teenagers, who drifted away from their dive boat. Their instructor told her rescuers that all four of them surfaced from their last dive safely but were separated by strong currents.",AP
587,2022-04-08 01:49:26+00:00,1512246208013783040,Mexico’s Supreme Court has ruled constitutional a controversial energy law pushed by President Andrés Manuel López Obrador that gives government-owned power plants preference over private competitors.,AP
588,2022-04-08 01:03:58+00:00,1512234763679150103,Alabama lawmakers approved legislation outlawing gender-affirming medications for transgender kids and advanced a separate measure prohibiting early classroom instruction on sexual and gender identity. The bills now go to Republican Gov. Kay Ivey.,AP
589,2022-04-08 00:50:47+00:00,1512231447553363971,"A DHL cargo jet slid off the runway and broke in half while landing at San Jose’s international airport in Costa Rica on Thursday, shutting down the airport. A spokesman for cargo carrier DHL said both pilots were unharmed.",AP
590,2022-04-08 00:15:06+00:00,1512222465417748483,"Lawmakers erupted in cheers after Vice President Kamala Harris announced the confirmation of Ketanji Brown Jackson, the high court's first Black female justice. Many inside and outside Washington celebrated her confirmation by a vote of 53 to 47.",AP
591,2022-04-07 23:14:03+00:00,1512207102693027846,"Abortion rights supporters have scored a surprising victory in Nebraska, derailing a bill that would have automatically outlawed abortion if the U.S. Supreme Court ever overturns its Roe v. Wade decision.",AP
592,2022-04-07 23:06:43+00:00,1512205256796561413,"Television rights for the NCAA women's basketball tournament are now sold as part of a package with 28 other title events.

NCAA President Mark Emmert says all options are on the table when the bidding process begins again.",AP
593,2022-04-07 22:45:49+00:00,1512199996216688652,"About 1 in 4 fans of Major League Baseball feel at least some anger toward the sport after its first work stoppage in a generation, according to an AP-NORC poll, but the vast majority are still excited about the new season.",AP
594,2022-04-07 22:29:31+00:00,1512195895818964994,"It has been 157 days since Freddie Freeman and the Atlanta Braves won last year’s World Series, and tonight they will raise their banner before they face the Cincinnati Reds.

Take a look at the top players, the new rules, and the rookies to watch.",AP
595,2022-04-07 22:29:08+00:00,1512195798318080007,"From record free agent spending to a bitter work stoppage, there's a lot to catch up on as the 2022 MLB season begins.",AP
596,2022-04-07 22:19:49+00:00,1512193456390778881,The jury in the trial of four men accused of scheming to kidnap Michigan Gov. Gretchen Whitmer ended its fourth day of deliberations Thursday and said it wants to look at evidence related to an explosive when it resumes its work.,AP
597,2022-04-07 21:50:35+00:00,1512186096972713990,Steve Wilks and Ray Horton join Brian Flores in his lawsuit alleging racist hiring practices by the NFL when there are vacancies for coaches and general managers. The NFL declined to comment Thursday.,AP
598,2022-04-07 21:45:27+00:00,1512184807148724224,"Global atmospheric levels of the potent greenhouse gas methane increased a record amount last year, the National Oceanic and Atmospheric Administration said.

""We are clearly moving in the wrong direction,” climate scientist Zeke Hausfather said.",AP
599,2022-04-07 21:40:12+00:00,1512183484034560008,"A “Real Housewives of Beverly Hills” star and a self-described “brand king” were among the Instagram and TikTok influencers paid by Chinese officials for a campaign that promoted the Beijing Winter Olympics, Justice Department documents reveal.",AP
600,2022-04-07 21:19:23+00:00,1512178248142237696,"Alabama lawmakers approved sweeping legislation outlawing gender-affirming medications for transgender kids.

The bill now goes to Gov. Kay Ivey for her signature as Alabama becomes the latest red state to pass legislation aimed at trans youth.",AP
601,2022-04-07 21:08:08+00:00,1512175416005562370,"International refugee laws forbid the return of people to countries where their lives may be in danger.

Nonetheless, Thailand has sent thousands back to home, according to interviews with refugees, aid groups and Thai authorities themselves.",AP
602,2022-04-07 21:07:44+00:00,1512175314792857600,"Since its takeover last year, Myanmar’s military has killed more than 1,700 people, arrested over 13,000 and systematically tortured children, women and men.",AP
603,2022-04-07 21:07:18+00:00,1512175203731836928,"""We can’t go back home.""  
 
Unwanted by Thailand, thousands of refugees are fleeing escalating violence in Myanmar to seek a safe haven that doesn't exist.",AP
604,2022-04-07 21:04:03+00:00,1512174388334010381,Federal prosecutors say one of two men accused of impersonating federal agents and giving Secret Service agents gifts and free apartments has claimed to have ties to Pakistani intelligence. Prosecutors say they have not verified the claim.,AP
605,2022-04-07 20:55:16+00:00,1512172177218486277,"Tiger Woods had some good moments, some unlucky outcomes and a couple of blunders in his opening round of the Masters.",AP
606,2022-04-07 20:43:43+00:00,1512169268875517953,"Powerful lawmakers in Puerto Rico are joining conservatives in states across the U.S. mainland in attempting to restrict abortions, alarming feminist groups and others on the island.",AP
